User_id,Date,itemDescription,year,month,day,day_of_week
3763,15-07-2014,chocolate,2014,7,15,1
1083,15-07-2014,soda,2014,7,15,1
2029,15-07-2014,cake bar,2014,7,15,1
3855,15-07-2014,yogurt,2014,7,15,1
1013,15-07-2014,mustard,2014,7,15,1
2448,15-07-2014,hard cheese,2014,7,15,1
1407,15-07-2014,pasta,2014,7,15,1
2854,15-07-2014,pip fruit,2014,7,15,1
1870,15-07-2014,baking powder,2014,7,15,1
1333,15-07-2014,bottled water,2014,7,15,1
4952,15-07-2014,sugar,2014,7,15,1
3225,15-07-2014,bottled beer,2014,7,15,1
1881,15-07-2014,whipped/sour cream,2014,7,15,1
1736,15-07-2014,butter,2014,7,15,1
3855,15-07-2014,specialty bar,2014,7,15,1
4952,15-07-2014,curd,2014,7,15,1
3225,15-07-2014,whipped/sour cream,2014,7,15,1
1881,15-07-2014,baking powder,2014,7,15,1
1736,15-07-2014,soda,2014,7,15,1
1083,15-07-2014,bathroom cleaner,2014,7,15,1
3038,16-07-2014,butter,2014,7,16,2
1855,16-07-2014,other vegetables,2014,7,16,2
3327,16-07-2014,semi-finished bread,2014,7,16,2
3785,16-07-2014,cat food,2014,7,16,2
3758,16-07-2014,grapes,2014,7,16,2
3057,16-07-2014,soda,2014,7,16,2
1769,16-07-2014,bottled beer,2014,7,16,2
2990,16-07-2014,turkey,2014,7,16,2
2484,16-07-2014,sausage,2014,7,16,2
3266,16-07-2014,bottled beer,2014,7,16,2
1332,16-07-2014,root vegetables,2014,7,16,2
1947,16-07-2014,whole milk,2014,7,16,2
4671,16-07-2014,other vegetables,2014,7,16,2
2271,16-07-2014,chicken,2014,7,16,2
4685,16-07-2014,hamburger meat,2014,7,16,2
4345,16-07-2014,citrus fruit,2014,7,16,2
3038,16-07-2014,white bread,2014,7,16,2
1855,16-07-2014,skin care,2014,7,16,2
3327,16-07-2014,rolls/buns,2014,7,16,2
3785,16-07-2014,domestic eggs,2014,7,16,2
3758,16-07-2014,whipped/sour cream,2014,7,16,2
3057,16-07-2014,instant coffee,2014,7,16,2
1769,16-07-2014,canned vegetables,2014,7,16,2
2990,16-07-2014,kitchen towels,2014,7,16,2
2484,16-07-2014,whipped/sour cream,2014,7,16,2
3266,16-07-2014,soda,2014,7,16,2
1332,16-07-2014,hard cheese,2014,7,16,2
1947,16-07-2014,bottled beer,2014,7,16,2
4671,16-07-2014,whole milk,2014,7,16,2
2271,16-07-2014,coffee,2014,7,16,2
4685,16-07-2014,hygiene articles,2014,7,16,2
4345,16-07-2014,shopping bags,2014,7,16,2
3423,16-07-2014,whipped/sour cream,2014,7,16,2
2484,16-07-2014,waffles,2014,7,16,2
3423,16-07-2014,chocolate,2014,7,16,2
1855,16-07-2014,domestic eggs,2014,7,16,2
1595,17-07-2014,bottled beer,2014,7,17,3
1814,17-07-2014,other vegetables,2014,7,17,3
3263,17-07-2014,waffles,2014,7,17,3
4229,17-07-2014,butter milk,2014,7,17,3
4906,17-07-2014,beef,2014,7,17,3
2522,17-07-2014,bottled water,2014,7,17,3
3559,17-07-2014,rolls/buns,2014,7,17,3
3477,17-07-2014,tropical fruit,2014,7,17,3
4335,17-07-2014,rolls/buns,2014,7,17,3
4597,17-07-2014,finished products,2014,7,17,3
2954,17-07-2014,root vegetables,2014,7,17,3
1549,17-07-2014,liver loaf,2014,7,17,3
1750,17-07-2014,root vegetables,2014,7,17,3
4313,17-07-2014,white wine,2014,7,17,3
2807,17-07-2014,whole milk,2014,7,17,3
3181,17-07-2014,pip fruit,2014,7,17,3
3708,17-07-2014,whole milk,2014,7,17,3
2801,17-07-2014,sausage,2014,7,17,3
4514,17-07-2014,other vegetables,2014,7,17,3
1077,17-07-2014,pastry,2014,7,17,3
2255,17-07-2014,curd,2014,7,17,3
1935,17-07-2014,newspapers,2014,7,17,3
1595,17-07-2014,rolls/buns,2014,7,17,3
1814,17-07-2014,bottled water,2014,7,17,3
3263,17-07-2014,cling film/bags,2014,7,17,3
4229,17-07-2014,dessert,2014,7,17,3
4906,17-07-2014,spread cheese,2014,7,17,3
2522,17-07-2014,pastry,2014,7,17,3
3559,17-07-2014,other vegetables,2014,7,17,3
3477,17-07-2014,bottled water,2014,7,17,3
4335,17-07-2014,margarine,2014,7,17,3
4597,17-07-2014,whipped/sour cream,2014,7,17,3
2954,17-07-2014,rolls/buns,2014,7,17,3
1549,17-07-2014,bottled water,2014,7,17,3
1750,17-07-2014,dog food,2014,7,17,3
4313,17-07-2014,newspapers,2014,7,17,3
2807,17-07-2014,beverages,2014,7,17,3
3181,17-07-2014,butter milk,2014,7,17,3
3708,17-07-2014,cream cheese ,2014,7,17,3
2801,17-07-2014,margarine,2014,7,17,3
4514,17-07-2014,red/blush wine,2014,7,17,3
1077,17-07-2014,pasta,2014,7,17,3
2255,17-07-2014,pastry,2014,7,17,3
1935,17-07-2014,margarine,2014,7,17,3
1980,17-07-2014,salty snack,2014,7,17,3
4613,17-07-2014,fruit/vegetable juice,2014,7,17,3
2420,17-07-2014,soda,2014,7,17,3
3559,17-07-2014,chewing gum,2014,7,17,3
3477,17-07-2014,long life bakery product,2014,7,17,3
4906,17-07-2014,bottled water,2014,7,17,3
2522,17-07-2014,specialty bar,2014,7,17,3
4906,17-07-2014,waffles,2014,7,17,3
2522,17-07-2014,herbs,2014,7,17,3
1595,17-07-2014,whole milk,2014,7,17,3
1980,17-07-2014,chocolate marshmallow,2014,7,17,3
4613,17-07-2014,domestic eggs,2014,7,17,3
2420,17-07-2014,fruit/vegetable juice,2014,7,17,3
2954,17-07-2014,fruit/vegetable juice,2014,7,17,3
1549,17-07-2014,bottled water,2014,7,17,3
1653,18-07-2014,chicken,2014,7,18,4
3882,18-07-2014,beef,2014,7,18,4
3311,18-07-2014,whole milk,2014,7,18,4
4974,18-07-2014,rolls/buns,2014,7,18,4
4954,18-07-2014,frankfurter,2014,7,18,4
2014,18-07-2014,whole milk,2014,7,18,4
1327,18-07-2014,other vegetables,2014,7,18,4
1598,18-07-2014,ice cream,2014,7,18,4
3081,18-07-2014,detergent,2014,7,18,4
2835,18-07-2014,brandy,2014,7,18,4
3369,18-07-2014,root vegetables,2014,7,18,4
4394,18-07-2014,pork,2014,7,18,4
4304,18-07-2014,shopping bags,2014,7,18,4
1449,18-07-2014,whole milk,2014,7,18,4
4554,18-07-2014,white bread,2014,7,18,4
4474,18-07-2014,bottled water,2014,7,18,4
4106,18-07-2014,coffee,2014,7,18,4
4032,18-07-2014,root vegetables,2014,7,18,4
2332,18-07-2014,seasonal products,2014,7,18,4
1099,18-07-2014,pip fruit,2014,7,18,4
3115,18-07-2014,sugar,2014,7,18,4
1653,18-07-2014,herbs,2014,7,18,4
3882,18-07-2014,pastry,2014,7,18,4
3311,18-07-2014,shopping bags,2014,7,18,4
4974,18-07-2014,seasonal products,2014,7,18,4
4954,18-07-2014,root vegetables,2014,7,18,4
2014,18-07-2014,cake bar,2014,7,18,4
1327,18-07-2014,whole milk,2014,7,18,4
1598,18-07-2014,soda,2014,7,18,4
3081,18-07-2014,root vegetables,2014,7,18,4
2835,18-07-2014,specialty bar,2014,7,18,4
3369,18-07-2014,yogurt,2014,7,18,4
4394,18-07-2014,cream cheese ,2014,7,18,4
4304,18-07-2014,white bread,2014,7,18,4
1449,18-07-2014,other vegetables,2014,7,18,4
4554,18-07-2014,margarine,2014,7,18,4
4474,18-07-2014,yogurt,2014,7,18,4
4106,18-07-2014,bottled water,2014,7,18,4
4032,18-07-2014,frozen vegetables,2014,7,18,4
2332,18-07-2014,flower (seeds),2014,7,18,4
1099,18-07-2014,brown bread,2014,7,18,4
3115,18-07-2014,shopping bags,2014,7,18,4
2699,18-07-2014,butter,2014,7,18,4
4862,18-07-2014,yogurt,2014,7,18,4
3369,18-07-2014,napkins,2014,7,18,4
4394,18-07-2014,yogurt,2014,7,18,4
4304,18-07-2014,ice cream,2014,7,18,4
3081,18-07-2014,fruit/vegetable juice,2014,7,18,4
3081,18-07-2014,brown bread,2014,7,18,4
2835,18-07-2014,chocolate,2014,7,18,4
1653,18-07-2014,frozen meals,2014,7,18,4
2699,18-07-2014,sauces,2014,7,18,4
4862,18-07-2014,soda,2014,7,18,4
4312,19-07-2014,curd,2014,7,19,5
2925,19-07-2014,frozen vegetables,2014,7,19,5
4475,19-07-2014,butter milk,2014,7,19,5
4155,19-07-2014,white bread,2014,7,19,5
1320,19-07-2014,soft cheese,2014,7,19,5
3931,19-07-2014,ham,2014,7,19,5
1286,19-07-2014,bottled beer,2014,7,19,5
4312,19-07-2014,root vegetables,2014,7,19,5
3863,19-07-2014,citrus fruit,2014,7,19,5
3957,19-07-2014,canned vegetables,2014,7,19,5
1020,19-07-2014,frozen meals,2014,7,19,5
2830,19-07-2014,hamburger meat,2014,7,19,5
1098,19-07-2014,tropical fruit,2014,7,19,5
3874,19-07-2014,bottled beer,2014,7,19,5
4312,19-07-2014,pip fruit,2014,7,19,5
2925,19-07-2014,pot plants,2014,7,19,5
4475,19-07-2014,whole milk,2014,7,19,5
4155,19-07-2014,curd,2014,7,19,5
1320,19-07-2014,bottled beer,2014,7,19,5
3931,19-07-2014,pastry,2014,7,19,5
1286,19-07-2014,hygiene articles,2014,7,19,5
4312,19-07-2014,whole milk,2014,7,19,5
3863,19-07-2014,whipped/sour cream,2014,7,19,5
3957,19-07-2014,root vegetables,2014,7,19,5
1020,19-07-2014,butter,2014,7,19,5
2830,19-07-2014,rolls/buns,2014,7,19,5
1098,19-07-2014,candy,2014,7,19,5
3874,19-07-2014,fruit/vegetable juice,2014,7,19,5
3957,19-07-2014,cake bar,2014,7,19,5
1588,19-07-2014,root vegetables,2014,7,19,5
1741,19-07-2014,margarine,2014,7,19,5
4325,19-07-2014,chocolate,2014,7,19,5
1020,19-07-2014,newspapers,2014,7,19,5
4312,19-07-2014,margarine,2014,7,19,5
2925,19-07-2014,domestic eggs,2014,7,19,5
4475,19-07-2014,brandy,2014,7,19,5
4155,19-07-2014,bottled water,2014,7,19,5
1020,19-07-2014,yogurt,2014,7,19,5
1588,19-07-2014,processed cheese,2014,7,19,5
1741,19-07-2014,bottled beer,2014,7,19,5
4325,19-07-2014,coffee,2014,7,19,5
4911,20-07-2014,other vegetables,2014,7,20,6
4909,20-07-2014,hamburger meat,2014,7,20,6
1619,20-07-2014,dessert,2014,7,20,6
2499,20-07-2014,whipped/sour cream,2014,7,20,6
2948,20-07-2014,yogurt,2014,7,20,6
4608,20-07-2014,cream cheese ,2014,7,20,6
3805,20-07-2014,beverages,2014,7,20,6
2036,20-07-2014,whipped/sour cream,2014,7,20,6
4853,20-07-2014,misc. beverages,2014,7,20,6
3603,20-07-2014,other vegetables,2014,7,20,6
2065,20-07-2014,specialty bar,2014,7,20,6
3685,20-07-2014,tropical fruit,2014,7,20,6
3957,20-07-2014,tropical fruit,2014,7,20,6
3507,20-07-2014,tropical fruit,2014,7,20,6
4287,20-07-2014,berries,2014,7,20,6
3389,20-07-2014,ice cream,2014,7,20,6
4554,20-07-2014,whole milk,2014,7,20,6
3517,20-07-2014,spread cheese,2014,7,20,6
4911,20-07-2014,domestic eggs,2014,7,20,6
4909,20-07-2014,spread cheese,2014,7,20,6
1619,20-07-2014,napkins,2014,7,20,6
2499,20-07-2014,napkins,2014,7,20,6
2948,20-07-2014,shopping bags,2014,7,20,6
4608,20-07-2014,whole milk,2014,7,20,6
3805,20-07-2014,rolls/buns,2014,7,20,6
2036,20-07-2014,soda,2014,7,20,6
4853,20-07-2014,whipped/sour cream,2014,7,20,6
3603,20-07-2014,UHT-milk,2014,7,20,6
2065,20-07-2014,pastry,2014,7,20,6
3685,20-07-2014,soda,2014,7,20,6
3957,20-07-2014,curd,2014,7,20,6
3507,20-07-2014,newspapers,2014,7,20,6
4287,20-07-2014,pasta,2014,7,20,6
3389,20-07-2014,newspapers,2014,7,20,6
4554,20-07-2014,napkins,2014,7,20,6
3517,20-07-2014,chocolate marshmallow,2014,7,20,6
2641,20-07-2014,soda,2014,7,20,6
3684,20-07-2014,napkins,2014,7,20,6
3584,20-07-2014,frozen fish,2014,7,20,6
4264,20-07-2014,soft cheese,2014,7,20,6
1617,20-07-2014,sugar,2014,7,20,6
3957,20-07-2014,salt,2014,7,20,6
3507,20-07-2014,specialty chocolate,2014,7,20,6
4287,20-07-2014,soda,2014,7,20,6
1619,20-07-2014,long life bakery product,2014,7,20,6
2499,20-07-2014,pickled vegetables,2014,7,20,6
3957,20-07-2014,bottled water,2014,7,20,6
3507,20-07-2014,margarine,2014,7,20,6
4287,20-07-2014,canned vegetables,2014,7,20,6
2641,20-07-2014,butter,2014,7,20,6
3684,20-07-2014,fruit/vegetable juice,2014,7,20,6
3584,20-07-2014,white bread,2014,7,20,6
4264,20-07-2014,spices,2014,7,20,6
1617,20-07-2014,dish cleaner,2014,7,20,6
3603,20-07-2014,curd,2014,7,20,6
4608,20-07-2014,candy,2014,7,20,6
1892,21-07-2014,butter,2014,7,21,0
3560,21-07-2014,citrus fruit,2014,7,21,0
4013,21-07-2014,tropical fruit,2014,7,21,0
1983,21-07-2014,whole milk,2014,7,21,0
1363,21-07-2014,whole milk,2014,7,21,0
2625,21-07-2014,whole milk,2014,7,21,0
2068,21-07-2014,female sanitary products,2014,7,21,0
3811,21-07-2014,other vegetables,2014,7,21,0
3759,21-07-2014,pork,2014,7,21,0
4525,21-07-2014,citrus fruit,2014,7,21,0
1723,21-07-2014,citrus fruit,2014,7,21,0
1994,21-07-2014,soda,2014,7,21,0
1661,21-07-2014,dessert,2014,7,21,0
1393,21-07-2014,yogurt,2014,7,21,0
2244,21-07-2014,coffee,2014,7,21,0
1620,21-07-2014,frozen meals,2014,7,21,0
3306,21-07-2014,bottled beer,2014,7,21,0
1217,21-07-2014,whole milk,2014,7,21,0
4194,21-07-2014,photo/film,2014,7,21,0
3810,21-07-2014,yogurt,2014,7,21,0
2775,21-07-2014,beverages,2014,7,21,0
2102,21-07-2014,butter,2014,7,21,0
1526,21-07-2014,yogurt,2014,7,21,0
3227,21-07-2014,canned beer,2014,7,21,0
1892,21-07-2014,pastry,2014,7,21,0
3560,21-07-2014,beef,2014,7,21,0
4013,21-07-2014,specialty cheese,2014,7,21,0
1983,21-07-2014,whole milk,2014,7,21,0
1363,21-07-2014,chocolate,2014,7,21,0
2625,21-07-2014,bottled water,2014,7,21,0
2068,21-07-2014,cleaner,2014,7,21,0
3811,21-07-2014,whole milk,2014,7,21,0
3759,21-07-2014,whole milk,2014,7,21,0
4525,21-07-2014,bottled beer,2014,7,21,0
1723,21-07-2014,newspapers,2014,7,21,0
1994,21-07-2014,bottled beer,2014,7,21,0
1661,21-07-2014,mustard,2014,7,21,0
1393,21-07-2014,yogurt,2014,7,21,0
2244,21-07-2014,misc. beverages,2014,7,21,0
1620,21-07-2014,cream cheese ,2014,7,21,0
3306,21-07-2014,yogurt,2014,7,21,0
1217,21-07-2014,sugar,2014,7,21,0
4194,21-07-2014,whole milk,2014,7,21,0
3810,21-07-2014,margarine,2014,7,21,0
2775,21-07-2014,condensed milk,2014,7,21,0
2102,21-07-2014,yogurt,2014,7,21,0
1526,21-07-2014,shopping bags,2014,7,21,0
3227,21-07-2014,yogurt,2014,7,21,0
4699,21-07-2014,coffee,2014,7,21,0
2024,21-07-2014,dessert,2014,7,21,0
1646,21-07-2014,shopping bags,2014,7,21,0
3810,21-07-2014,yogurt,2014,7,21,0
1723,21-07-2014,shopping bags,2014,7,21,0
2068,21-07-2014,coffee,2014,7,21,0
3811,21-07-2014,yogurt,2014,7,21,0
2068,21-07-2014,sauces,2014,7,21,0
3811,21-07-2014,bottled water,2014,7,21,0
3759,21-07-2014,whole milk,2014,7,21,0
4525,21-07-2014,cat food,2014,7,21,0
3810,21-07-2014,soft cheese,2014,7,21,0
4699,21-07-2014,cat food,2014,7,21,0
2024,21-07-2014,yogurt,2014,7,21,0
1646,21-07-2014,hygiene articles,2014,7,21,0
1661,21-07-2014,white bread,2014,7,21,0
1895,22-07-2014,frankfurter,2014,7,22,1
1783,22-07-2014,rolls/buns,2014,7,22,1
2567,22-07-2014,grapes,2014,7,22,1
2840,22-07-2014,butter,2014,7,22,1
1629,22-07-2014,yogurt,2014,7,22,1
1542,22-07-2014,sausage,2014,7,22,1
1262,22-07-2014,whole milk,2014,7,22,1
1942,22-07-2014,pip fruit,2014,7,22,1
1893,22-07-2014,salt,2014,7,22,1
3203,22-07-2014,berries,2014,7,22,1
3082,22-07-2014,canned beer,2014,7,22,1
3095,22-07-2014,onions,2014,7,22,1
2811,22-07-2014,chocolate,2014,7,22,1
2956,22-07-2014,soda,2014,7,22,1
4498,22-07-2014,butter,2014,7,22,1
2264,22-07-2014,bottled beer,2014,7,22,1
1347,22-07-2014,berries,2014,7,22,1
1268,22-07-2014,whole milk,2014,7,22,1
3226,22-07-2014,meat spreads,2014,7,22,1
1768,22-07-2014,flower soil/fertilizer,2014,7,22,1
4294,22-07-2014,rolls/buns,2014,7,22,1
1895,22-07-2014,bottled water,2014,7,22,1
1783,22-07-2014,candy,2014,7,22,1
2567,22-07-2014,bottled beer,2014,7,22,1
2840,22-07-2014,yogurt,2014,7,22,1
1629,22-07-2014,whole milk,2014,7,22,1
1542,22-07-2014,hamburger meat,2014,7,22,1
1262,22-07-2014,onions,2014,7,22,1
1942,22-07-2014,frozen vegetables,2014,7,22,1
1893,22-07-2014,margarine,2014,7,22,1
3203,22-07-2014,soda,2014,7,22,1
3082,22-07-2014,domestic eggs,2014,7,22,1
3095,22-07-2014,specialty vegetables,2014,7,22,1
2811,22-07-2014,frozen meals,2014,7,22,1
2956,22-07-2014,other vegetables,2014,7,22,1
4498,22-07-2014,frozen meals,2014,7,22,1
2264,22-07-2014,canned beer,2014,7,22,1
1347,22-07-2014,semi-finished bread,2014,7,22,1
1268,22-07-2014,misc. beverages,2014,7,22,1
3226,22-07-2014,chocolate,2014,7,22,1
1768,22-07-2014,butter milk,2014,7,22,1
4294,22-07-2014,ice cream,2014,7,22,1
1542,22-07-2014,newspapers,2014,7,22,1
1262,22-07-2014,pickled vegetables,2014,7,22,1
2454,22-07-2014,soda,2014,7,22,1
4272,22-07-2014,pastry,2014,7,22,1
1107,22-07-2014,rolls/buns,2014,7,22,1
3618,22-07-2014,brown bread,2014,7,22,1
4893,22-07-2014,beverages,2014,7,22,1
3203,22-07-2014,flower (seeds),2014,7,22,1
1895,22-07-2014,onions,2014,7,22,1
1783,22-07-2014,white bread,2014,7,22,1
2264,22-07-2014,dish cleaner,2014,7,22,1
2454,22-07-2014,yogurt,2014,7,22,1
4272,22-07-2014,pickled vegetables,2014,7,22,1
1107,22-07-2014,semi-finished bread,2014,7,22,1
3618,22-07-2014,flour,2014,7,22,1
4893,22-07-2014,salt,2014,7,22,1
2956,22-07-2014,frozen vegetables,2014,7,22,1
3082,22-07-2014,whole milk,2014,7,22,1
2398,23-07-2014,yogurt,2014,7,23,2
2641,23-07-2014,oil,2014,7,23,2
4016,23-07-2014,coffee,2014,7,23,2
2898,23-07-2014,yogurt,2014,7,23,2
2364,23-07-2014,pip fruit,2014,7,23,2
2369,23-07-2014,tropical fruit,2014,7,23,2
3225,23-07-2014,tropical fruit,2014,7,23,2
1553,23-07-2014,yogurt,2014,7,23,2
3384,23-07-2014,sugar,2014,7,23,2
3159,23-07-2014,other vegetables,2014,7,23,2
3110,23-07-2014,processed cheese,2014,7,23,2
2540,23-07-2014,whole milk,2014,7,23,2
2909,23-07-2014,rolls/buns,2014,7,23,2
2835,23-07-2014,whole milk,2014,7,23,2
4259,23-07-2014,canned beer,2014,7,23,2
4376,23-07-2014,yogurt,2014,7,23,2
3639,23-07-2014,root vegetables,2014,7,23,2
2080,23-07-2014,canned beer,2014,7,23,2
4137,23-07-2014,pork,2014,7,23,2
2348,23-07-2014,specialty bar,2014,7,23,2
2794,23-07-2014,yogurt,2014,7,23,2
2038,23-07-2014,pip fruit,2014,7,23,2
2398,23-07-2014,coffee,2014,7,23,2
2641,23-07-2014,frozen potato products,2014,7,23,2
4016,23-07-2014,brown bread,2014,7,23,2
2898,23-07-2014,pasta,2014,7,23,2
2364,23-07-2014,bottled water,2014,7,23,2
2369,23-07-2014,fish,2014,7,23,2
3225,23-07-2014,soda,2014,7,23,2
1553,23-07-2014,other vegetables,2014,7,23,2
3384,23-07-2014,fruit/vegetable juice,2014,7,23,2
3159,23-07-2014,whole milk,2014,7,23,2
3110,23-07-2014,frozen potato products,2014,7,23,2
2540,23-07-2014,napkins,2014,7,23,2
2909,23-07-2014,specialty chocolate,2014,7,23,2
2835,23-07-2014,cream cheese ,2014,7,23,2
4259,23-07-2014,yogurt,2014,7,23,2
4376,23-07-2014,domestic eggs,2014,7,23,2
3639,23-07-2014,yogurt,2014,7,23,2
2080,23-07-2014,specialty vegetables,2014,7,23,2
4137,23-07-2014,canned fish,2014,7,23,2
2348,23-07-2014,shopping bags,2014,7,23,2
2794,23-07-2014,fruit/vegetable juice,2014,7,23,2
2038,23-07-2014,pastry,2014,7,23,2
4376,23-07-2014,yogurt,2014,7,23,2
3514,23-07-2014,soda,2014,7,23,2
4853,23-07-2014,chocolate,2014,7,23,2
4137,23-07-2014,zwieback,2014,7,23,2
2348,23-07-2014,chocolate,2014,7,23,2
2898,23-07-2014,bottled water,2014,7,23,2
4016,23-07-2014,whole milk,2014,7,23,2
4016,23-07-2014,sweet spreads,2014,7,23,2
2080,23-07-2014,long life bakery product,2014,7,23,2
4137,23-07-2014,frozen vegetables,2014,7,23,2
3514,23-07-2014,frozen meals,2014,7,23,2
4853,23-07-2014,tea,2014,7,23,2
3110,23-07-2014,Instant food products,2014,7,23,2
2540,23-07-2014,artif. sweetener,2014,7,23,2
2364,23-07-2014,bottled water,2014,7,23,2
3186,24-07-2014,tropical fruit,2014,7,24,3
4774,24-07-2014,sausage,2014,7,24,3
3342,24-07-2014,chocolate,2014,7,24,3
1677,24-07-2014,citrus fruit,2014,7,24,3
2230,24-07-2014,sausage,2014,7,24,3
1094,24-07-2014,pasta,2014,7,24,3
3867,24-07-2014,pastry,2014,7,24,3
4698,24-07-2014,cleaner,2014,7,24,3
3012,24-07-2014,whole milk,2014,7,24,3
2761,24-07-2014,frozen vegetables,2014,7,24,3
2277,24-07-2014,curd,2014,7,24,3
3589,24-07-2014,salt,2014,7,24,3
2229,24-07-2014,fruit/vegetable juice,2014,7,24,3
1248,24-07-2014,dessert,2014,7,24,3
3482,24-07-2014,brown bread,2014,7,24,3
3186,24-07-2014,curd,2014,7,24,3
4774,24-07-2014,whipped/sour cream,2014,7,24,3
3342,24-07-2014,ice cream,2014,7,24,3
1677,24-07-2014,onions,2014,7,24,3
2230,24-07-2014,soda,2014,7,24,3
1094,24-07-2014,whole milk,2014,7,24,3
3867,24-07-2014,domestic eggs,2014,7,24,3
4698,24-07-2014,curd,2014,7,24,3
3012,24-07-2014,whole milk,2014,7,24,3
2761,24-07-2014,rice,2014,7,24,3
2277,24-07-2014,red/blush wine,2014,7,24,3
3589,24-07-2014,fruit/vegetable juice,2014,7,24,3
2229,24-07-2014,pastry,2014,7,24,3
1248,24-07-2014,packaged fruit/vegetables,2014,7,24,3
3482,24-07-2014,domestic eggs,2014,7,24,3
3867,24-07-2014,napkins,2014,7,24,3
2230,24-07-2014,cooking chocolate,2014,7,24,3
2230,24-07-2014,roll products ,2014,7,24,3
1094,24-07-2014,waffles,2014,7,24,3
1896,25-07-2014,brown bread,2014,7,25,4
1926,25-07-2014,frankfurter,2014,7,25,4
3361,25-07-2014,cream cheese ,2014,7,25,4
2261,25-07-2014,citrus fruit,2014,7,25,4
1814,25-07-2014,fruit/vegetable juice,2014,7,25,4
4121,25-07-2014,liquor,2014,7,25,4
2885,25-07-2014,whole milk,2014,7,25,4
3359,25-07-2014,white wine,2014,7,25,4
4227,25-07-2014,citrus fruit,2014,7,25,4
4106,25-07-2014,tropical fruit,2014,7,25,4
1896,25-07-2014,sugar,2014,7,25,4
1087,25-07-2014,other vegetables,2014,7,25,4
1668,25-07-2014,turkey,2014,7,25,4
4783,25-07-2014,other vegetables,2014,7,25,4
2594,25-07-2014,root vegetables,2014,7,25,4
2276,25-07-2014,whipped/sour cream,2014,7,25,4
2705,25-07-2014,whole milk,2014,7,25,4
1896,25-07-2014,beef,2014,7,25,4
1926,25-07-2014,root vegetables,2014,7,25,4
3361,25-07-2014,baking powder,2014,7,25,4
2261,25-07-2014,brown bread,2014,7,25,4
1814,25-07-2014,whole milk,2014,7,25,4
4121,25-07-2014,other vegetables,2014,7,25,4
2885,25-07-2014,spices,2014,7,25,4
3359,25-07-2014,misc. beverages,2014,7,25,4
4227,25-07-2014,long life bakery product,2014,7,25,4
4106,25-07-2014,baking powder,2014,7,25,4
1896,25-07-2014,citrus fruit,2014,7,25,4
1087,25-07-2014,whole milk,2014,7,25,4
1668,25-07-2014,bottled water,2014,7,25,4
4783,25-07-2014,UHT-milk,2014,7,25,4
2594,25-07-2014,yogurt,2014,7,25,4
2276,25-07-2014,whipped/sour cream,2014,7,25,4
2705,25-07-2014,shopping bags,2014,7,25,4
2272,25-07-2014,yogurt,2014,7,25,4
4322,25-07-2014,misc. beverages,2014,7,25,4
3359,25-07-2014,chewing gum,2014,7,25,4
4121,25-07-2014,onions,2014,7,25,4
4121,25-07-2014,female sanitary products,2014,7,25,4
2885,25-07-2014,photo/film,2014,7,25,4
2276,25-07-2014,fruit/vegetable juice,2014,7,25,4
2272,25-07-2014,salty snack,2014,7,25,4
4322,25-07-2014,coffee,2014,7,25,4
1896,25-07-2014,yogurt,2014,7,25,4
3194,26-07-2014,tropical fruit,2014,7,26,5
1440,26-07-2014,rolls/buns,2014,7,26,5
1608,26-07-2014,napkins,2014,7,26,5
1174,26-07-2014,citrus fruit,2014,7,26,5
3129,26-07-2014,pastry,2014,7,26,5
1317,26-07-2014,citrus fruit,2014,7,26,5
3730,26-07-2014,chicken,2014,7,26,5
2447,26-07-2014,rolls/buns,2014,7,26,5
4658,26-07-2014,other vegetables,2014,7,26,5
1797,26-07-2014,sausage,2014,7,26,5
1761,26-07-2014,tropical fruit,2014,7,26,5
1717,26-07-2014,pip fruit,2014,7,26,5
1937,26-07-2014,sugar,2014,7,26,5
3820,26-07-2014,butter milk,2014,7,26,5
1305,26-07-2014,spread cheese,2014,7,26,5
1860,26-07-2014,soda,2014,7,26,5
1740,26-07-2014,tropical fruit,2014,7,26,5
1692,26-07-2014,dessert,2014,7,26,5
2722,26-07-2014,root vegetables,2014,7,26,5
2419,26-07-2014,liver loaf,2014,7,26,5
3005,26-07-2014,beverages,2014,7,26,5
1298,26-07-2014,pastry,2014,7,26,5
2360,26-07-2014,tropical fruit,2014,7,26,5
3194,26-07-2014,canned beer,2014,7,26,5
1440,26-07-2014,rolls/buns,2014,7,26,5
1608,26-07-2014,pastry,2014,7,26,5
1174,26-07-2014,syrup,2014,7,26,5
3129,26-07-2014,hard cheese,2014,7,26,5
1317,26-07-2014,other vegetables,2014,7,26,5
3730,26-07-2014,onions,2014,7,26,5
2447,26-07-2014,other vegetables,2014,7,26,5
4658,26-07-2014,pip fruit,2014,7,26,5
1797,26-07-2014,detergent,2014,7,26,5
1761,26-07-2014,UHT-milk,2014,7,26,5
1717,26-07-2014,bottled water,2014,7,26,5
1937,26-07-2014,popcorn,2014,7,26,5
3820,26-07-2014,bottled beer,2014,7,26,5
1305,26-07-2014,root vegetables,2014,7,26,5
1860,26-07-2014,semi-finished bread,2014,7,26,5
1740,26-07-2014,white bread,2014,7,26,5
1692,26-07-2014,fruit/vegetable juice,2014,7,26,5
2722,26-07-2014,sweet spreads,2014,7,26,5
2419,26-07-2014,processed cheese,2014,7,26,5
3005,26-07-2014,frozen meals,2014,7,26,5
1298,26-07-2014,rolls/buns,2014,7,26,5
